Device : ;PAX1000IR2/M
2023-04-18 16:07:38.10;0.00:00:54:468;0.63;0.39;-0.67;0.2334;0.1446;0.08841;-0.1534;15.72;-21.07;97.94;65.72;72.63;0.2334;0.2286;0.004799;-6.319;-6.409;-23.189;0.82;-60.04;
2023-04-18 16:07:38.35;0.00:00:54:714;0.63;0.39;-0.67;0.2332;0.1442;0.08828;-0.1535;15.74;-21.12;97.90;65.81;72.48;0.2332;0.2283;0.004895;-6.322;-6.414;-23.102;0.82;-60.10;
2023-04-18 16:07:38.60;0.00:00:54:968;0.63;0.39;-0.68;0.2335;0.1431;0.08899;-0.1544;15.94;-21.25;97.90;66.15;72.18;0.2335;0.2286;0.004895;-6.318;-6.410;-23.102;0.81;-60.05;
2023-04-18 16:07:38.85;0.00:00:55:222;0.63;0.39;-0.68;0.2334;0.143;0.08896;-0.1545;15.94;-21.26;97.90;66.16;72.16;0.2334;0.2285;0.004906;-6.318;-6.411;-23.092;0.81;-60.06;
2023-04-18 16:07:39.10;0.00:00:55:467;0.61;0.39;-0.69;0.2336;0.1398;0.08981;-0.157;16.36;-21.69;97.85;67.21;71.11;0.2336;0.2286;0.005034;-6.314;-6.409;-22.981;0.81;-60.23;
2023-04-18 16:07:39.35;0.00:00:55:718;0.61;0.39;-0.69;0.2337;0.1398;0.08968;-0.1571;16.34;-21.71;97.84;67.24;71.08;0.2337;0.2286;0.005038;-6.314;-6.409;-22.977;0.81;-60.28;
2023-04-18 16:07:39.60;0.00:00:55:972;0.60;0.39;-0.70;0.2334;0.137;0.09002;-0.1587;16.65;-22.04;97.75;68.00;70.23;0.2334;0.2282;0.005241;-6.318;-6.417;-22.806;0.80;-60.44;
2023-04-18 16:07:39.86;0.00:00:56:227;0.60;0.40;-0.70;0.2338;0.1364;0.09038;-0.1596;16.76;-22.15;97.77;68.28;69.98;0.2338;0.2286;0.005208;-6.311;-6.409;-22.833;0.80;-60.49;
2023-04-18 16:07:40.12;0.00:00:56:486;0.60;0.40;-0.70;0.2337;0.1359;0.09032;-0.1597;16.80;-22.19;97.74;68.37;69.85;0.2337;0.2284;0.005282;-6.314;-6.414;-22.772;0.80;-60.52;
2023-04-18 16:07:40.37;0.00:00:56:738;0.58;0.40;-0.71;0.2338;0.1334;0.0911;-0.1617;17.17;-22.51;97.72;69.13;69.06;0.2338;0.2285;0.005341;-6.311;-6.411;-22.724;0.79;-60.60;
2023-04-18 16:07:40.63;0.00:00:56:994;0.58;0.40;-0.71;0.2337;0.1333;0.09111;-0.1616;17.18;-22.52;97.73;69.14;69.07;0.2337;0.2284;0.005309;-6.313;-6.413;-22.750;0.79;-60.59;
2023-04-18 16:07:40.88;0.00:00:57:250;0.57;0.40;-0.72;0.2337;0.1302;0.0919;-0.1635;17.61;-22.87;97.68;69.95;68.18;0.2337;0.2283;0.005418;-6.313;-6.415;-22.662;0.79;-60.66;
2023-04-18 16:07:41.14;0.00:00:57:506;0.57;0.40;-0.72;0.2336;0.1301;0.09177;-0.1634;17.60;-22.87;97.66;69.95;68.15;0.2336;0.2282;0.005467;-6.315;-6.417;-22.622;0.79;-60.68;
2023-04-18 16:07:41.39;0.00:00:57:762;0.55;0.41;-0.73;0.2338;0.1261;0.09267;-0.166;18.16;-23.35;97.59;71.03;66.93;0.2338;0.2281;0.005626;-6.312;-6.418;-22.498;0.78;-60.83;
2023-04-18 16:07:41.65;0.00:00:58:018;0.55;0.41;-0.73;0.2338;0.1261;0.09263;-0.1661;18.15;-23.36;97.59;71.05;66.91;0.2338;0.2282;0.00563;-6.311;-6.417;-22.495;0.78;-60.86;
2023-04-18 16:07:41.91;0.00:00:58:274;0.55;0.41;-0.73;0.234;0.1262;0.09273;-0.1662;18.16;-23.36;97.60;71.04;66.92;0.234;0.2284;0.005616;-6.308;-6.414;-22.506;0.78;-60.85;
2023-04-18 16:07:42.16;0.00:00:58:529;0.54;0.41;-0.74;0.2342;0.1229;0.09339;-0.1683;18.61;-23.74;97.54;71.89;65.92;0.2342;0.2284;0.005757;-6.305;-6.413;-22.398;0.77;-60.98;
2023-04-18 16:07:42.41;0.00:00:58:782;0.54;0.41;-0.74;0.2342;0.1229;0.09338;-0.1684;18.62;-23.74;97.53;71.89;65.91;0.2342;0.2284;0.005781;-6.305;-6.413;-22.380;0.77;-60.98;
2023-04-18 16:07:42.67;0.00:00:59:037;0.52;0.41;-0.75;0.2345;0.1199;0.09409;-0.1703;19.06;-24.08;97.47;72.62;65.02;0.2345;0.2285;0.005922;-6.299;-6.410;-22.275;0.76;-61.08;
2023-04-18 16:07:42.92;0.00:00:59:289;0.52;0.40;-0.75;0.2344;0.1198;0.09246;-0.1712;18.83;-24.26;97.47;73.02;64.55;0.2344;0.2285;0.005938;-6.300;-6.411;-22.263;0.76;-61.63;
2023-04-18 16:07:43.17;0.00:00:59:543;0.52;0.40;-0.75;0.2345;0.1199;0.09244;-0.1712;18.82;-24.26;97.46;73.01;64.55;0.2345;0.2285;0.005959;-6.299;-6.411;-22.249;0.76;-61.63;
2023-04-18 16:07:43.43;0.00:00:59:796;0.50;0.41;-0.76;0.2347;0.1148;0.09372;-0.174;19.62;-24.79;97.38;74.13;63.14;0.2347;0.2285;0.006154;-6.296;-6.411;-22.109;0.75;-61.69;
2023-04-18 16:07:43.68;0.00:01:00:047;0.50;0.41;-0.76;0.2347;0.1148;0.09383;-0.174;19.63;-24.78;97.39;74.12;63.16;0.2347;0.2286;0.006137;-6.294;-6.410;-22.120;0.75;-61.66;
2023-04-18 16:07:43.95;0.00:01:00:315;0.48;0.41;-0.77;0.2349;0.1104;0.09475;-0.1763;20.31;-25.23;97.31;75.04;61.94;0.2349;0.2286;0.006326;-6.291;-6.409;-21.988;0.74;-61.74;
2023-04-18 16:07:44.20;0.00:01:00:564;0.48;0.41;-0.77;0.2348;0.1103;0.0948;-0.1762;20.34;-25.23;97.30;75.04;61.93;0.2348;0.2285;0.006349;-6.292;-6.411;-21.973;0.74;-61.72;
2023-04-18 16:07:44.45;0.00:01:00:818;0.47;0.42;-0.78;0.2345;0.1063;0.09511;-0.1778;20.91;-25.63;97.18;75.80;60.81;0.2345;0.2279;0.006614;-6.298;-6.422;-21.796;0.73;-61.85;
2023-04-18 16:07:44.70;0.00:01:01:067;0.46;0.42;-0.78;0.2349;0.1051;0.09589;-0.1787;21.19;-25.74;97.23;76.07;60.55;0.2349;0.2284;0.006508;-6.290;-6.412;-21.865;0.73;-61.79;
2023-04-18 16:07:44.95;0.00:01:01:318;0.46;0.42;-0.78;0.2348;0.1045;0.09577;-0.1788;21.25;-25.80;97.18;76.15;60.37;0.2348;0.2282;0.006623;-6.293;-6.417;-21.790;0.73;-61.83;
2023-04-18 16:07:45.21;0.00:01:01:573;0.45;0.42;-0.79;0.2351;0.1019;0.09647;-0.1802;21.71;-26.04;97.15;76.65;59.70;0.2351;0.2284;0.006693;-6.288;-6.413;-21.744;0.72;-61.83;
2023-04-18 16:07:45.46;0.00:01:01:827;0.45;0.42;-0.79;0.2351;0.102;0.09659;-0.1802;21.73;-26.04;97.17;76.65;59.73;0.2351;0.2285;0.006651;-6.287;-6.411;-21.771;0.72;-61.81;
2023-04-18 16:07:45.71;0.00:01:02:076;0.43;0.43;-0.80;0.2353;0.0973;0.09746;-0.1821;22.52;-26.45;97.05;77.42;58.54;0.2353;0.2283;0.00693;-6.284;-6.414;-21.593;0.71;-61.85;
2023-04-18 16:07:45.96;0.00:01:02:323;0.43;0.43;-0.80;0.2352;0.09724;0.09754;-0.1822;22.54;-26.46;97.09;77.45;58.55;0.2352;0.2284;0.006854;-6.285;-6.413;-21.640;0.71;-61.84;
2023-04-18 16:07:46.21;0.00:01:02:580;0.41;0.43;-0.81;0.2355;0.09275;0.09859;-0.1841;23.37;-26.84;97.03;78.17;57.48;0.2355;0.2285;0.007002;-6.280;-6.411;-21.548;0.70;-61.83;
2023-04-18 16:07:46.46;0.00:01:02:828;0.41;0.43;-0.81;0.2355;0.09266;0.09863;-0.184;23.39;-26.84;97.02;78.17;57.48;0.2355;0.2284;0.007011;-6.281;-6.412;-21.542;0.70;-61.81;
2023-04-18 16:07:46.71;0.00:01:03:079;0.41;0.43;-0.81;0.2355;0.09252;0.09854;-0.1841;23.40;-26.86;97.00;78.19;57.41;0.2355;0.2284;0.007055;-6.281;-6.413;-21.515;0.70;-61.84;
2023-04-18 16:07:46.96;0.00:01:03:332;0.38;0.44;-0.81;0.2356;0.08751;0.09962;-0.1859;24.35;-27.25;96.93;78.91;56.28;0.2356;0.2284;0.007245;-6.278;-6.414;-21.400;0.69;-61.82;
2023-04-18 16:07:47.22;0.00:01:03:583;0.38;0.44;-0.81;0.2357;0.08762;0.09965;-0.1859;24.34;-27.24;96.92;78.90;56.30;0.2357;0.2284;0.007254;-6.277;-6.412;-21.394;0.69;-61.81;
2023-04-18 16:07:47.47;0.00:01:03:838;0.36;0.44;-0.82;0.2359;0.08286;0.1008;-0.1875;25.28;-27.59;96.85;79.50;55.30;0.2359;0.2284;0.007441;-6.273;-6.412;-21.284;0.68;-61.75;
2023-04-18 16:07:47.72;0.00:01:04:088;0.36;0.44;-0.82;0.2359;0.08285;0.1007;-0.1875;25.27;-27.60;96.84;79.51;55.28;0.2359;0.2284;0.007452;-6.274;-6.413;-21.277;0.68;-61.77;
2023-04-18 16:07:47.97;0.00:01:04:340;0.34;0.45;-0.83;0.2359;0.07859;0.1018;-0.1886;26.16;-27.86;96.79;79.98;54.51;0.2359;0.2283;0.00757;-6.273;-6.415;-21.209;0.67;-61.66;
2023-04-18 16:07:48.23;0.00:01:04:595;0.34;0.45;-0.83;0.2357;0.07842;0.1017;-0.1886;26.19;-27.87;96.79;80.00;54.49;0.2357;0.2282;0.007558;-6.276;-6.417;-21.216;0.67;-61.66;
2023-04-18 16:07:48.48;0.00:01:04:845;0.34;0.45;-0.83;0.2357;0.07839;0.1017;-0.1885;26.18;-27.87;96.78;80.00;54.47;0.2357;0.2281;0.007584;-6.277;-6.419;-21.201;0.67;-61.67;
2023-04-18 16:07:48.73;0.00:01:05:099;0.31;0.45;-0.83;0.2358;0.07168;0.1032;-0.1902;27.61;-28.27;96.68;80.66;53.30;0.2358;0.228;0.007829;-6.274;-6.421;-21.063;0.66;-61.51;
2023-04-18 16:07:48.98;0.00:01:05:352;0.31;0.45;-0.83;0.2357;0.07165;0.1032;-0.1901;27.62;-28.27;96.68;80.66;53.31;0.2357;0.2279;0.007825;-6.276;-6.423;-21.065;0.66;-61.50;
2023-04-18 16:07:49.24;0.00:01:05:604;0.29;0.46;-0.84;0.2359;0.06532;0.1049;-0.1915;29.04;-28.58;96.59;81.16;52.37;0.2359;0.2279;0.008057;-6.272;-6.423;-20.938;0.64;-61.29;
2023-04-18 16:07:49.49;0.00:01:05:859;0.29;0.46;-0.84;0.2357;0.06512;0.1047;-0.1914;29.07;-28.60;96.58;81.18;52.32;0.2357;0.2277;0.008061;-6.276;-6.427;-20.936;0.64;-61.31;
2023-04-18 16:07:49.74;0.00:01:06:112;0.25;0.47;-0.85;0.2358;0.05652;0.1068;-0.1927;31.05;-28.96;96.46;81.73;51.23;0.2358;0.2274;0.00835;-6.275;-6.432;-20.783;0.62;-61.01;
2023-04-18 16:07:50.00;0.00:01:06:363;0.25;0.47;-0.85;0.2359;0.05651;0.1069;-0.1928;31.07;-28.95;96.46;81.72;51.25;0.2359;0.2276;0.008363;-6.272;-6.429;-20.776;0.62;-61.00;
2023-04-18 16:07:50.25;0.00:01:06:614;0.24;0.47;-0.85;0.2358;0.0538;0.1074;-0.193;31.70;-29.05;96.40;81.85;50.94;0.2358;0.2273;0.008478;-6.275;-6.434;-20.717;0.62;-60.91;
2023-04-18 16:07:50.50;0.00:01:06:870;0.23;0.48;-0.85;0.236;0.0522;0.1081;-0.1933;32.11;-29.08;96.43;81.92;50.88;0.236;0.2275;0.008417;-6.272;-6.430;-20.749;0.61;-60.78;
2023-04-18 16:07:50.75;0.00:01:07:118;0.23;0.47;-0.85;0.2361;0.05234;0.1081;-0.1933;32.08;-29.08;96.41;81.90;50.86;0.2361;0.2276;0.008471;-6.270;-6.429;-20.721;0.61;-60.80;
2023-04-18 16:07:51.01;0.00:01:07:374;0.21;0.48;-0.85;0.2362;0.04679;0.1095;-0.194;33.43;-29.23;96.37;82.14;50.41;0.2362;0.2276;0.008563;-6.267;-6.428;-20.674;0.60;-60.56;
2023-04-18 16:07:51.26;0.00:01:07:623;0.21;0.48;-0.85;0.2361;0.04669;0.1094;-0.1939;33.44;-29.24;96.36;82.14;50.37;0.2361;0.2275;0.008605;-6.269;-6.430;-20.652;0.60;-60.58;
2023-04-18 16:07:51.51;0.00:01:07:877;0.17;0.49;-0.86;0.2365;0.03815;0.1116;-0.1946;35.56;-29.40;96.22;82.30;49.85;0.2365;0.2276;0.008942;-6.262;-6.429;-20.486;0.58;-60.18;
2023-04-18 16:07:51.76;0.00:01:08:131;0.17;0.49;-0.86;0.2364;0.03807;0.1117;-0.1946;35.59;-29.38;96.27;82.32;49.91;0.2364;0.2276;0.008824;-6.263;-6.428;-20.543;0.58;-60.15;
2023-04-18 16:07:52.01;0.00:01:08:383;0.17;0.49;-0.86;0.2364;0.038;0.1115;-0.1946;35.59;-29.40;96.23;82.31;49.85;0.2364;0.2275;0.00891;-6.264;-6.431;-20.501;0.58;-60.18;
2023-04-18 16:07:52.27;0.00:01:08:641;0.15;0.49;-0.86;0.2365;0.0346;0.1124;-0.1947;36.45;-29.43;96.19;82.33;49.74;0.2365;0.2275;0.009022;-6.262;-6.431;-20.447;0.58;-60.00;
2023-04-18 16:07:52.52;0.00:01:08:886;0.15;0.49;-0.86;0.2365;0.03456;0.1124;-0.1947;36.45;-29.44;96.19;82.34;49.72;0.2365;0.2275;0.009014;-6.262;-6.431;-20.451;0.58;-60.01;
2023-04-18 16:07:52.77;0.00:01:09:142;0.11;0.51;-0.86;0.2369;0.02455;0.1149;-0.1948;38.97;-29.45;96.03;82.24;49.59;0.2369;0.2275;0.009395;-6.255;-6.430;-20.271;0.55;-59.47;
2023-04-18 16:07:53.03;0.00:01:09:393;0.10;0.50;-0.86;0.2368;0.02196;0.1143;-0.1954;39.56;-29.61;96.05;82.52;49.15;0.2368;0.2274;0.009365;-6.256;-6.431;-20.285;0.55;-59.68;
2023-04-18 16:07:53.28;0.00:01:09:647;0.06;0.51;-0.86;0.2372;0.01447;0.1163;-0.1951;41.45;-29.50;95.95;82.25;49.42;0.2372;0.2276;0.009593;-6.250;-6.429;-20.180;0.53;-59.19;
2023-04-18 16:07:53.53;0.00:01:09:899;0.06;0.51;-0.86;0.2372;0.01441;0.1162;-0.1951;41.47;-29.51;95.94;82.25;49.38;0.2372;0.2275;0.00963;-6.250;-6.430;-20.164;0.53;-59.21;
2023-04-18 16:07:53.78;0.00:01:10:153;0.06;0.51;-0.86;0.2371;0.01374;0.1164;-0.195;41.63;-29.50;95.93;82.23;49.41;0.2371;0.2275;0.009641;-6.250;-6.430;-20.159;0.53;-59.18;
2023-04-18 16:07:54.04;0.00:01:10:409;0.04;0.52;-0.85;0.2373;0.007981;0.118;-0.1944;43.07;-29.34;95.89;81.92;49.84;0.2373;0.2275;0.009758;-6.248;-6.430;-20.107;0.52;-58.74;
2023-04-18 16:07:54.30;0.00:01:10:668;0.03;0.52;-0.85;0.2371;0.007881;0.1178;-0.1943;43.09;-29.35;95.89;81.94;49.81;0.2371;0.2274;0.00975;-6.250;-6.432;-20.110;0.52;-58.76;
2023-04-18 16:07:54.55;0.00:01:10:916;0.01;0.52;-0.85;0.2374;0.003026;0.1191;-0.1937;44.27;-29.21;95.80;81.60;50.18;0.2374;0.2274;0.009976;-6.246;-6.432;-20.010;0.51;-58.42;
2023-04-18 16:07:54.80;0.00:01:11:165;0.01;0.52;-0.85;0.2373;0.002981;0.1191;-0.1937;44.28;-29.20;95.83;81.62;50.21;0.2373;0.2274;0.009889;-6.247;-6.432;-20.049;0.51;-58.41;
2023-04-18 16:07:55.05;0.00:01:11:419;-0.02;0.53;-0.85;0.2374;-0.005136;0.1211;-0.1924;46.21;-28.89;95.77;81.02;51.07;0.2374;0.2274;0.01004;-6.245;-6.432;-19.983;0.49;-57.80;
2023-04-18 16:07:55.30;0.00:01:11:667;-0.02;0.53;-0.85;0.2374;-0.00506;0.1211;-0.1924;46.20;-28.89;95.76;81.01;51.05;0.2374;0.2274;0.01008;-6.245;-6.433;-19.967;0.49;-57.80;
2023-04-18 16:07:55.55;0.00:01:11:919;-0.05;0.54;-0.84;0.2376;-0.01204;0.1228;-0.1909;47.80;-28.57;95.67;80.36;51.93;0.2376;0.2273;0.01027;-6.242;-6.434;-19.882;0.47;-57.26;
2023-04-18 16:07:55.80;0.00:01:12:170;-0.06;0.54;-0.84;0.2376;-0.01303;0.1231;-0.1907;48.02;-28.50;95.69;80.26;52.10;0.2376;0.2273;0.01024;-6.242;-6.434;-19.898;0.47;-57.16;
2023-04-18 16:07:56.07;0.00:01:12:436;-0.06;0.54;-0.84;0.2375;-0.01306;0.123;-0.1906;48.03;-28.51;95.68;80.26;52.08;0.2375;0.2272;0.01026;-6.244;-6.436;-19.887;0.47;-57.17;
2023-04-18 16:07:56.32;0.00:01:12:690;-0.09;0.55;-0.83;0.2377;-0.02076;0.1249;-0.1887;49.72;-28.07;95.60;79.39;53.26;0.2377;0.2273;0.01046;-6.239;-6.434;-19.806;0.45;-56.50;
2023-04-18 16:07:56.57;0.00:01:12:941;-0.09;0.55;-0.83;0.2377;-0.02069;0.1249;-0.1887;49.70;-28.07;95.60;79.39;53.25;0.2377;0.2273;0.01046;-6.239;-6.435;-19.803;0.45;-56.51;
2023-04-18 16:07:56.83;0.00:01:13:195;-0.12;0.56;-0.82;0.2378;-0.02624;0.1262;-0.1872;50.87;-27.72;95.57;78.71;54.20;0.2378;0.2273;0.01054;-6.238;-6.435;-19.773;0.44;-56.01;
2023-04-18 16:07:57.08;0.00:01:13:449;-0.12;0.56;-0.82;0.2377;-0.02628;0.1262;-0.1871;50.88;-27.72;95.57;78.71;54.22;0.2377;0.2272;0.01052;-6.239;-6.436;-19.780;0.44;-56.01;
2023-04-18 16:07:57.33;0.00:01:13:699;-0.14;0.56;-0.81;0.2379;-0.03286;0.1275;-0.185;52.23;-27.28;95.44;77.75;55.35;0.2379;0.2271;0.01086;-6.235;-6.438;-19.642;0.43;-55.42;
2023-04-18 16:07:57.58;0.00:01:13:951;-0.15;0.56;-0.81;0.238;-0.03371;0.1281;-0.1847;52.37;-27.18;95.52;77.63;55.66;0.238;0.2273;0.01065;-6.235;-6.434;-19.726;0.43;-55.27;
2023-04-18 16:07:57.83;0.00:01:14:202;-0.16;0.57;-0.81;0.238;-0.03739;0.1289;-0.1835;53.09;-26.91;95.51;77.09;56.38;0.238;0.2273;0.0107;-6.234;-6.433;-19.708;0.42;-54.92;
2023-04-18 16:07:58.09;0.00:01:14:455;-0.17;0.57;-0.80;0.2382;-0.03968;0.1295;-0.1827;53.52;-26.72;95.47;76.69;56.86;0.2382;0.2274;0.01078;-6.231;-6.432;-19.672;0.41;-54.67;
2023-04-18 16:07:58.34;0.00:01:14:704;-0.17;0.57;-0.80;0.2382;-0.0396;0.1296;-0.1827;53.50;-26.72;95.48;76.69;56.88;0.2382;0.2274;0.01077;-6.230;-6.431;-19.678;0.41;-54.65;
2023-04-18 16:07:58.59;0.00:01:14:960;-0.21;0.58;-0.79;0.2384;-0.04688;0.1313;-0.1798;54.82;-26.10;95.44;75.42;58.49;0.2384;0.2276;0.01086;-6.227;-6.429;-19.641;0.40;-53.85;
2023-04-18 16:07:58.84;0.00:01:15:213;-0.21;0.58;-0.79;0.2383;-0.04697;0.1313;-0.1797;54.84;-26.09;95.46;75.41;58.53;0.2383;0.2275;0.01082;-6.229;-6.430;-19.657;0.40;-53.84;
2023-04-18 16:07:59.10;0.00:01:15:468;-0.24;0.59;-0.77;0.2386;-0.05527;0.1331;-0.1761;56.27;-25.35;95.36;73.79;60.41;0.2386;0.2275;0.01106;-6.223;-6.429;-19.563;0.38;-52.91;
2023-04-18 16:07:59.35;0.00:01:15:721;-0.24;0.59;-0.77;0.2387;-0.05511;0.1333;-0.1762;56.23;-25.35;95.39;73.82;60.42;0.2387;0.2277;0.01099;-6.222;-6.427;-19.589;0.38;-52.90;
2023-04-18 16:07:59.61;0.00:01:15:973;-0.25;0.59;-0.77;0.2386;-0.05601;0.1335;-0.1758;56.38;-25.27;95.43;73.67;60.66;0.2386;0.2277;0.01091;-6.223;-6.426;-19.623;0.38;-52.79;
2023-04-18 16:07:59.86;0.00:01:16:227;-0.27;0.59;-0.76;0.2389;-0.06173;0.1349;-0.1729;57.30;-24.69;95.34;72.36;62.08;0.2389;0.2278;0.01113;-6.218;-6.425;-19.535;0.36;-52.04;
2023-04-18 16:08:00.11;0.00:01:16:479;-0.27;0.59;-0.76;0.2389;-0.06171;0.1349;-0.1729;57.29;-24.69;95.35;72.37;62.08;0.2389;0.2278;0.01111;-6.217;-6.424;-19.544;0.36;-52.04;
2023-04-18 16:08:00.37;0.00:01:16:735;-0.31;0.60;-0.74;0.2391;-0.06974;0.1367;-0.1685;58.51;-23.84;95.32;70.47;64.19;0.2391;0.2279;0.01119;-6.214;-6.422;-19.511;0.35;-50.94;
2023-04-18 16:08:00.62;0.00:01:16:986;-0.31;0.60;-0.74;0.2391;-0.06975;0.1367;-0.1685;58.51;-23.83;95.32;70.46;64.20;0.2391;0.2279;0.01118;-6.214;-6.422;-19.515;0.35;-50.94;
2023-04-18 16:08:00.87;0.00:01:17:240;-0.34;0.61;-0.72;0.2392;-0.07724;0.1383;-0.1641;59.60;-23.00;95.32;68.58;66.20;0.2392;0.228;0.0112;-6.212;-6.420;-19.506;0.33;-49.88;
2023-04-18 16:08:01.12;0.00:01:17:492;-0.34;0.61;-0.72;0.2393;-0.07715;0.1384;-0.164;59.57;-23.00;95.31;68.55;66.22;0.2393;0.228;0.01122;-6.211;-6.420;-19.500;0.33;-49.85;
2023-04-18 16:08:01.38;0.00:01:17:745;-0.36;0.61;-0.70;0.2394;-0.08283;0.1397;-0.1603;60.33;-22.31;95.34;66.96;67.86;0.2394;0.2282;0.01116;-6.209;-6.417;-19.523;0.32;-48.92;
2023-04-18 16:08:01.63;0.00:01:17:999;-0.37;0.61;-0.70;0.2393;-0.08446;0.1399;-0.1591;60.56;-22.12;95.29;66.47;68.28;0.2393;0.2281;0.01126;-6.210;-6.419;-19.483;0.31;-48.67;
2023-04-18 16:08:01.88;0.00:01:18:252;-0.37;0.61;-0.70;0.2393;-0.08447;0.1398;-0.1591;60.57;-22.12;95.29;66.49;68.26;0.2393;0.228;0.01127;-6.211;-6.420;-19.481;0.31;-48.69;
2023-04-18 16:08:02.14;0.00:01:18:507;-0.40;0.62;-0.68;0.2395;-0.09066;0.1412;-0.1546;61.36;-21.33;95.26;64.56;70.04;0.2395;0.2281;0.01136;-6.207;-6.418;-19.446;0.30;-47.61;
2023-04-18 16:08:02.39;0.00:01:18:757;-0.40;0.62;-0.68;0.2395;-0.09068;0.1411;-0.1547;61.36;-21.34;95.27;64.58;70.04;0.2395;0.2282;0.01134;-6.207;-6.417;-19.456;0.30;-47.62;
2023-04-18 16:08:02.64;0.00:01:19:011;-0.43;0.62;-0.65;0.2398;-0.09735;0.1425;-0.1495;62.16;-20.45;95.21;62.33;71.97;0.2398;0.2284;0.01149;-6.201;-6.414;-19.397;0.29;-46.36;
2023-04-18 16:08:02.90;0.00:01:19:263;-0.43;0.62;-0.65;0.2397;-0.0976;0.1426;-0.1493;62.20;-20.41;95.28;62.29;72.09;0.2397;0.2284;0.01132;-6.204;-6.414;-19.461;0.29;-46.32;
2023-04-18 16:08:03.15;0.00:01:19:518;-0.44;0.63;-0.64;0.2399;-0.1;0.1432;-0.1473;62.47;-20.08;95.25;61.42;72.80;0.2399;0.2285;0.0114;-6.200;-6.411;-19.431;0.28;-45.82;
2023-04-18 16:08:03.41;0.00:01:19:774;-0.45;0.63;-0.63;0.2397;-0.1028;0.1434;-0.145;62.81;-19.71;95.27;60.49;73.60;0.2397;0.2284;0.01134;-6.203;-6.413;-19.453;0.27;-45.32;
2023-04-18 16:08:03.66;0.00:01:20:029;-0.45;0.63;-0.64;0.2398;-0.1027;0.1434;-0.145;62.81;-19.72;95.24;60.50;73.56;0.2398;0.2283;0.01141;-6.202;-6.414;-19.426;0.28;-45.33;
2023-04-18 16:08:03.91;0.00:01:20:280;-0.49;0.63;-0.60;0.24;-0.1109;0.1447;-0.1378;63.73;-18.53;95.24;57.41;75.99;0.24;0.2285;0.01143;-6.198;-6.410;-19.419;0.26;-43.58;
2023-04-18 16:08:04.17;0.00:01:20:535;-0.49;0.63;-0.60;0.24;-0.1108;0.1447;-0.1378;63.72;-18.54;95.22;57.42;75.96;0.24;0.2285;0.01146;-6.199;-6.411;-19.409;0.26;-43.60;
2023-04-18 16:08:04.42;0.00:01:20:791;-0.51;0.64;-0.58;0.24;-0.1169;0.1457;-0.1319;64.37;-17.61;95.27;54.94;77.83;0.24;0.2287;0.01135;-6.197;-6.408;-19.449;0.24;-42.15;
2023-04-18 16:08:04.68;0.00:01:21:046;-0.51;0.64;-0.58;0.2399;-0.1164;0.1452;-0.1326;64.35;-17.74;95.24;55.27;77.56;0.2399;0.2285;0.01143;-6.199;-6.411;-19.421;0.25;-42.40;
2023-04-18 16:08:04.93;0.00:01:21:301;-0.53;0.64;-0.55;0.2404;-0.1222;0.1464;-0.1265;64.92;-16.77;95.21;52.62;79.35;0.2404;0.2288;0.01151;-6.191;-6.405;-19.388;0.23;-40.82;
2023-04-18 16:08:05.19;0.00:01:21:556;-0.54;0.64;-0.55;0.2401;-0.123;0.1462;-0.1256;65.03;-16.66;95.23;52.32;79.57;0.2401;0.2287;0.01145;-6.195;-6.408;-19.412;0.23;-40.67;
